date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-12-25 00:00:00,3.3,-2,10,0,,,4.5,,1033.5,
2023-12-26 00:00:00,4.5,-2,12,0,,,4.2,,1029.3,
2023-12-27 00:00:00,8.2,1.1,15,0,,,5.8,,1028.2,
2023-12-28 00:00:00,9.3,3.4,15,0,,,5.9,,1028.3,
2023-12-29 00:00:00,8,4.7,14.4,0,,,5.4,,1026.1,
2023-12-30 00:00:00,10,6.9,17,0,,,5.4,,1018.5,
2023-12-31 00:00:00,7.8,4,16.2,0,,,12.3,,1026,
2024-01-01 00:00:00,4.9,4,14.6,0,,,6.9,,1028.6,
2024-01-02 00:00:00,7.9,1.4,12,4.6,,,6.1,,1023.5,
2024-01-03 00:00:00,5.7,4.4,12,0,,,10.2,,1026.4,
2024-01-04 00:00:00,6.4,0,15,0,,,4.2,,1024,
2024-01-05 00:00:00,10.6,4,17,0,,,5.7,,1021.8,
2024-01-06 00:00:00,10.7,5.9,17.4,0,,,5.8,,1024.4,
2024-01-07 00:00:00,6.8,4,16.3,0,,,10.6,,1029.7,
2024-01-08 00:00:00,6.7,4,10.3,0,,,7,,1025,
2024-01-09 00:00:00,10.4,4.7,15.1,0,,,5,,1020.6,
2024-01-10 00:00:00,4.8,2,15.1,0,,,13.6,,1026.2,
2024-01-11 00:00:00,6,0,14,0,,,6.3,,1023,
2024-01-12 00:00:00,10.2,2,20,0,,,6,,1020.3,
2024-01-13 00:00:00,10.4,4,19.7,0,,,6.3,,1022.9,
2024-01-14 00:00:00,12.9,4,22.1,0,,,10.9,,1022.8,
2024-01-15 00:00:00,6.1,4,22.6,0,,,12.3,,1031.3,
2024-01-16 00:00:00,7.4,3,13,0,,,9.3,,1029.2,
2024-01-17 00:00:00,11.8,4,22,0,,,6.8,,1022.5,
2024-01-18 00:00:00,9.3,7,20.8,6.1,,,9.9,,1022.9,
2024-01-19 00:00:00,8.8,7.1,10,7.2,,,9,,1022.7,
2024-01-20 00:00:00,5.4,4.2,9.4,4.6,,,12.8,,1024.6,
2024-01-21 00:00:00,4.1,2.8,6.7,0,,,16,,1030.9,
2024-01-22 00:00:00,-0.8,-4.2,6,0,,,20.7,,1037.5,
2024-01-23 00:00:00,-1,-4.8,2.7,0,,,17.6,,1038.7,
2024-01-24 00:00:00,2.2,-4.8,5.7,0,,,11.6,,1036.2,
2024-01-25 00:00:00,3,-2.6,8.5,0,,,6.8,,1033.9,
2024-01-26 00:00:00,4.9,-0.8,8.5,0,,,7.2,,1032.7,
2024-01-27 00:00:00,3.7,1,8.2,0,,,3.6,,1031.4,
2024-01-28 00:00:00,6.3,-0.9,11.8,0,,,5.9,,1032.1,
2024-01-29 00:00:00,7.9,0.9,11.8,4.1,,,4.8,,1028.2,
2024-01-30 00:00:00,10.3,6.5,17,3.7,,,4.8,,1023.5,
2024-01-31 00:00:00,12.3,7,15.2,5.6,,,5.7,,1020.1,
2024-02-01 00:00:00,7.3,3.8,14.9,42.9,,,14.6,,1023.1,
2024-02-02 00:00:00,4.7,3.5,9.7,4.8,,,12,,1027.8,
2024-02-03 00:00:00,4.6,3.9,5,7.8,,,12.2,,1026.8,
2024-02-04 00:00:00,4.3,3.5,5,12.5,,,8.7,,1024,
2024-02-05 00:00:00,2.8,2,5.2,0.8,,,14.2,,1028.2,
2024-02-06 00:00:00,1.3,0.4,5.2,11.7,1,,9.2,,1029.8,
2024-02-07 00:00:00,2.5,0.5,4,0,,,9,,1028.2,
2024-02-08 00:00:00,3.4,1.2,7.3,0,,,8,,1026.6,
2024-02-09 00:00:00,5.1,-0.2,11.4,0,,,6.3,,1027.5,
2024-02-10 00:00:00,7.8,0,16,0,,,7.5,,1027.5,
2024-02-11 00:00:00,9.9,4,17.6,0,,,6.8,,1029.5,
2024-02-12 00:00:00,11.6,3,21,0,,,7.8,,1027,
2024-02-13 00:00:00,14.6,8,22,0.9,,,11.2,,1022.5,
2024-02-14 00:00:00,17.3,11,25,2.6,,,7.4,,1019,
2024-02-15 00:00:00,9.8,5.7,15,10.3,,,12.9,,1024.2,
2024-02-16 00:00:00,7.6,4.5,15.4,0,,,8.1,,1025.9,
2024-02-17 00:00:00,11.6,4,20,0,,,5,,1016.4,
2024-02-18 00:00:00,18,11,26,0,,,8.2,,1010.5,
2024-02-19 00:00:00,18,10.2,26,6.6,,,12,,1013.9,
2024-02-20 00:00:00,9.3,8.5,25.5,1.8,,,12.6,,1018.6,
2024-02-21 00:00:00,4.4,1.2,10.1,73.2,,,15.2,,1019.9,
2024-02-22 00:00:00,1.5,0,8.8,18.8,,,15.8,,1029.2,
2024-02-23 00:00:00,1,-0.1,2.4,2.8,,,12.4,,1032.2,
2024-02-24 00:00:00,1.1,0.3,2,1.9,,,9.9,,1030.1,
2024-02-25 00:00:00,2.1,-0.2,3.4,0,,,14,,1030.3,
2024-02-26 00:00:00,3.6,1.5,5,0,,,8.1,,1030.5,
2024-02-27 00:00:00,7,2.4,10.4,0,,,7.5,,1028.6,
2024-02-28 00:00:00,6,3.9,10.4,16.5,,,6.8,,1024.2,
2024-02-29 00:00:00,5.8,4.4,7,13,,,11.3,,1023.9,
2024-03-01 00:00:00,4.7,3.1,6.4,0.6,,,12.9,,1030.3,
2024-03-02 00:00:00,5.7,-0.8,11.5,0,,,6.2,,1025.9,
2024-03-03 00:00:00,8.6,1,16,0,,,7.8,,1020.2,
2024-03-04 00:00:00,12.2,9.3,16,17,,,6.4,,1012.4,
2024-03-05 00:00:00,10.3,8.9,13.6,18.3,,,9.9,,1009.9,
2024-03-06 00:00:00,7.6,6.3,12.9,0,,,14.2,,1019.9,
2024-03-07 00:00:00,9.5,3.7,14.7,0,,,5.6,,1022.6,
2024-03-08 00:00:00,9.2,5,15.2,0,,,12,,1024.8,
2024-03-09 00:00:00,9.5,3.4,15.2,0,,,7.2,,1025.9,
2024-03-10 00:00:00,10.3,4,17,0,,,9.5,,1025.8,
2024-03-11 00:00:00,11.9,9,18.2,1.8,,,6.9,,1019.4,
2024-03-12 00:00:00,13.1,7,20,0,,,14.4,,1021.6,
2024-03-13 00:00:00,10.6,5,18,0,,,8,,1023.1,
2024-03-14 00:00:00,12.5,10,15,0,,,4.2,,1020.9,
2024-03-15 00:00:00,15.1,8.1,18.5,0,,,6.6,,1021.4,
2024-03-16 00:00:00,17.9,13,23,0.2,,,7.4,,1018.1,
2024-03-17 00:00:00,12.8,7.8,23.6,1.8,,,12.5,,1020.6,
2024-03-18 00:00:00,9.2,6.9,16.9,2.8,,,7.8,,1023.3,
2024-03-19 00:00:00,13.3,6,20.3,0,,,10.4,,1024.6,
2024-03-20 00:00:00,13.9,6,20.2,0,,,7.8,,1026.1,
2024-03-21 00:00:00,17.4,7,24.1,0,,,7.6,,1016.7,
2024-03-22 00:00:00,21,14.7,28,0,,,11.4,,1009,
2024-03-23 00:00:00,21.4,17,27,0.3,,,5.1,,1009.1,
2024-03-24 00:00:00,22.7,19,29,0.6,,,8.1,,1010.9,
2024-03-25 00:00:00,15.8,11,28.1,4.3,,,14.2,,1011.8,
2024-03-26 00:00:00,13.4,10,24.4,0,,,13.3,,1023.8,
2024-03-27 00:00:00,17.6,10.6,22,0,,,9.9,,1018.2,
2024-03-28 00:00:00,15,12,18,35.7,,,10.5,,1011.6,
2024-03-29 00:00:00,20.7,12,30,0,,,12.1,,1011.1,
2024-03-30 00:00:00,23.8,16,32,0,,,8.3,,1009.6,
2024-03-31 00:00:00,18.9,16,24,8.3,,,10.8,,1009.5,
2024-04-01 00:00:00,18.5,15.3,30,5.3,,,12.8,,1011,
2024-04-02 00:00:00,20.9,17.1,30,7.4,,,10.6,,1004,
2024-04-03 00:00:00,17.6,16.4,23,3.8,,,12.6,,1008.4,
2024-04-04 00:00:00,13.1,10.8,22.8,3.6,,,9,,1017.4,
2024-04-05 00:00:00,15.3,10.8,20.5,4.3,,,9.2,,1018.7,
2024-04-06 00:00:00,13.6,11.1,20.5,6.1,,,7.7,,1018.2,
2024-04-07 00:00:00,13.9,13,15,13.8,,,10.2,,1015.7,
2024-04-08 00:00:00,13.6,11.8,15,5.6,,,8.2,,1016.8,
2024-04-09 00:00:00,16.1,9,23,0,,,6.2,,1022.3,
2024-04-10 00:00:00,18.7,11.5,24.2,0,,,9.8,,1020.1,
2024-04-11 00:00:00,19.6,16,25,2,,,6,,1016.5,
2024-04-12 00:00:00,18.9,16.6,24.7,0.5,,,4.8,,1013.4,
2024-04-13 00:00:00,19.2,16.7,24.3,13.5,,,9.8,,1013.6,
2024-04-14 00:00:00,21.3,17.4,27,16.4,,,8.7,,1009.3,
2024-04-15 00:00:00,23.9,19,30,0,,,7.5,,1011.5,
2024-04-16 00:00:00,20.9,18.9,29.5,3.6,,,8.5,,1011.5,
2024-04-17 00:00:00,15.8,15.6,26.7,13.5,,,12,,1010.4,
2024-04-18 00:00:00,18.9,13,26,0,,,7.7,,1013,
2024-04-19 00:00:00,20,14.7,25.1,2,,,8.4,,1007.5,
2024-04-20 00:00:00,20.5,17.2,25,3.3,,,8,,1006.4,
2024-04-21 00:00:00,18.7,15.3,24.3,16,,,5.7,,1011.1,
2024-04-22 00:00:00,17,15.3,22,5.1,,,8.6,,1010.7,
2024-04-23 00:00:00,17.9,14.8,21,6.9,,,7.4,,1009.5,
2024-04-24 00:00:00,21.3,14.8,27,0,,,8,,1012.2,
2024-04-25 00:00:00,19.9,16.6,26.8,0.3,,,7.5,,1008.8,
2024-04-26 00:00:00,20.1,17,27,0,,,8.6,,1006,
2024-04-27 00:00:00,19.6,17,27,0.3,,,10.8,,1009.1,
2024-04-28 00:00:00,21.6,18,26,8.3,,,7.4,,1007.3,
2024-04-29 00:00:00,21.6,18,26.5,3.6,,,9.9,,1008.5,
2024-04-30 00:00:00,15.1,13,26.5,40.9,,,15.6,,1008.7,
2024-05-01 00:00:00,16.8,12,21,1.4,,,10.5,,1014.2,
2024-05-02 00:00:00,17.9,13,23,0,,,8.4,,1017.1,
2024-05-03 00:00:00,18.6,15,23,0,,,11.7,,1016.5,
2024-05-04 00:00:00,18.7,15.2,22.8,12.4,,,7.4,,1010.9,
2024-05-05 00:00:00,20.2,18,22.3,14.6,,,7.7,,1008.7,
2024-05-06 00:00:00,22.7,17.7,27.9,0.3,,,5.1,,1012.7,
2024-05-07 00:00:00,22,17.7,28.4,0,,,5.9,,1015.5,
2024-05-08 00:00:00,20.2,17,28.4,0,,,11.6,,1018.3,
2024-05-09 00:00:00,19.5,14.1,26.7,0,,,9,,1018.9,
2024-05-10 00:00:00,23.1,15,30,0,,,8,,1014,
2024-05-11 00:00:00,22.2,19.5,30.8,37.1,,,7.5,,1011.4,
2024-05-12 00:00:00,17.7,13.4,26.3,16,,,10.2,,1013.9,
2024-05-13 00:00:00,20.4,13.4,27,0,,,6.6,,1016.4,
2024-05-14 00:00:00,21.6,13.6,29.1,0,,,7.5,,1015.1,
2024-05-15 00:00:00,20.7,15.3,29.1,0,,,13.6,,1017.5,
2024-05-16 00:00:00,21.9,13.3,29.1,0,,,10,,1017.1,
2024-05-17 00:00:00,25.1,16.4,34,0,,,8.1,,1010.6,
2024-05-18 00:00:00,26.4,20,32.5,0,,,10.4,,1010.2,
2024-05-19 00:00:00,24.5,20,32.9,0,,,11.7,,1010.1,
2024-05-20 00:00:00,25.3,21.2,29.8,0,,,9.2,,1011.4,
2024-05-21 00:00:00,23.4,22,29.5,0,,,13.1,,1013.8,
2024-05-22 00:00:00,23,21,27.8,0,,,9,,1013.2,
2024-05-23 00:00:00,25.1,20.4,31.3,0,,,9.3,,1009.4,
2024-05-24 00:00:00,25.7,21.8,32,0,,,10.4,,1010.2,
2024-05-25 00:00:00,27.7,22.8,32.2,0,,,8.4,,1009.7,
2024-05-26 00:00:00,28.1,23.7,35.5,0.5,,,10.6,,1004.5,
2024-05-27 00:00:00,19.3,15.2,35.5,19.1,,,14.6,,1004.7,
2024-05-28 00:00:00,22.2,15.2,28,0,,,10.5,,1009.5,
2024-05-29 00:00:00,22.9,15.9,28,0,,,9.6,,1010.6,
2024-05-30 00:00:00,23.3,19,30,2.3,,,8.6,,1008,
2024-05-31 00:00:00,19.5,16.9,28.7,24.4,,,6.5,,1011.9,
2024-06-01 00:00:00,20.7,17.1,24,4.6,,,6.6,,1014.5,
2024-06-02 00:00:00,23.3,18,28.1,0.3,,,11.7,,1012.2,
2024-06-03 00:00:00,24.8,19.6,31,0,,,6.7,,1011.1,
2024-06-04 00:00:00,25.1,20.5,29,0,,,8.3,,1012.8,
2024-06-05 00:00:00,18.8,16.7,29.6,16.5,,,8.8,,1014.9,
2024-06-06 00:00:00,19.2,16.7,22,3.5,,,8.7,,1014.5,
2024-06-07 00:00:00,23.4,17.8,27.4,0,,,6.9,,1010.5,
2024-06-08 00:00:00,25.6,20.5,30.5,0,,,6.6,,1007.9,
2024-06-09 00:00:00,25.1,23,30.7,18.3,,,6.4,,1008.9,
2024-06-10 00:00:00,21.9,19.6,28.6,31.5,,,7.8,,1008,
2024-06-11 00:00:00,24.3,19.6,27.7,10.4,,,5.3,,1005.3,
2024-06-12 00:00:00,25.8,21.9,30.1,2,,,6.9,,1003.5,
2024-06-13 00:00:00,27.3,22,33.5,0,,,9.4,,1002.9,
2024-06-14 00:00:00,28.1,23.1,34.7,0,,,8,,1001.3,
2024-06-15 00:00:00,28.4,24,34.7,0,,,7.6,,1003,
2024-06-16 00:00:00,27.6,23.7,34.3,0.5,,,13,,1006.2,
2024-06-17 00:00:00,24.4,22,33.7,0.5,,,9.5,,1007.1,
2024-06-18 00:00:00,26.7,20.8,31.8,1,,,11.2,,1006.6,
2024-06-19 00:00:00,25.3,23.1,31.8,53.3,,,6.2,,1003.9,
2024-06-20 00:00:00,26.1,24.2,29,26.5,,,7.9,,1001.5,
2024-06-21 00:00:00,28.7,24.7,32.1,4.4,,,6.6,,1001.6,
2024-06-22 00:00:00,30.4,27.2,36,0.7,,,9.8,,1000.3,
2024-06-23 00:00:00,21.7,19.2,34.6,96.3,,,8.1,,1004.2,
2024-06-24 00:00:00,23.1,20.7,25,25.5,,,8.8,,1007.1,
2024-06-25 00:00:00,21.4,20,23,127.6,,,5.6,,1011.7,
2024-06-26 00:00:00,23.5,21.6,26,105.4,,,5.5,,1012,
2024-06-27 00:00:00,24.3,23.1,25,35.7,,,4.8,,1010.5,
2024-06-28 00:00:00,25.2,23.5,28,22.6,,,6.1,,1007.5,
2024-06-29 00:00:00,28.5,24,34,9.9,,,7.4,,1001.5,
2024-06-30 00:00:00,27.4,25,33,11.2,,,4.6,,1001.3,
2024-07-01 00:00:00,27.2,25.5,29,6.6,,,4.8,,1001.5,
2024-07-02 00:00:00,30.3,25.5,37,0,,,11.2,,1000.7,
2024-07-03 00:00:00,31.7,25.7,38,0,,,7.6,,1009,
2024-07-04 00:00:00,33.3,27.1,39,0,,,11,,1007.8,
2024-07-05 00:00:00,33.9,27.6,39,0,,,9.8,,1005.2,
2024-07-06 00:00:00,34.5,29.1,39,0,,,10.2,,1004.2,
2024-07-07 00:00:00,34.5,28.2,40,0,,,9.4,,1004.6,
2024-07-08 00:00:00,34.8,29.7,39.1,0,,,11.3,,1003.4,
2024-07-09 00:00:00,33.3,29.7,38.1,0,,,12.1,,1003.5,
2024-07-10 00:00:00,32.9,29,38,0.9,,,13.1,,1003.7,
2024-07-11 00:00:00,29.4,26.6,36.8,9.1,,,9.6,,1002.5,
2024-07-12 00:00:00,27.2,26,34.3,1,,,8.9,,1001.7,
2024-07-13 00:00:00,27.9,25.1,30.5,2,,,7,,1001.9,
2024-07-14 00:00:00,29.1,26,33,3.3,,,7.2,,1007.1,
2024-07-15 00:00:00,30.9,26.7,36,0,,,6.5,,1008.6,
2024-07-16 00:00:00,33.1,27.5,38,0,,,9.3,,1007.7,
2024-07-17 00:00:00,33.1,28.8,37.9,0,,,9.2,,1006.4,
2024-07-18 00:00:00,34,29,40,0,,,11.9,,1005.3,
2024-07-19 00:00:00,34.8,29.7,39.4,0,,,9.5,,1004.8,
2024-07-20 00:00:00,34.8,30.2,39.3,0,,,10.6,,1005.5,
2024-07-21 00:00:00,34.9,30.7,40,0,,,8,,1005.7,
2024-07-22 00:00:00,34.9,31,40.4,0,,,11.2,,1003.8,
2024-07-23 00:00:00,34.3,29.9,40.4,0,,,10.6,,1001,
2024-07-24 00:00:00,32.4,28.8,39.9,0,,,15,,998.9,
2024-07-25 00:00:00,30.9,27.7,37.6,0.5,,,19.2,,995.9,
2024-07-26 00:00:00,28.5,26,34.9,11.2,,,16.2,,995.7,
2024-07-27 00:00:00,31.8,26.5,35.7,0.5,,,17.3,,1001.8,
2024-07-28 00:00:00,33,28.7,37,0,,,14.8,,1007.4,
2024-07-29 00:00:00,33.2,28.6,38,0,,,11.1,,1007.6,
2024-07-30 00:00:00,33.7,29.6,38.1,0,,,11.9,,1005.6,
2024-07-31 00:00:00,34.7,30.1,40.1,0,,,11.1,,1003.9,
2024-08-01 00:00:00,35.2,30,40.1,0.1,,,11.7,,1003.2,
2024-08-02 00:00:00,35.4,30,40,0.3,,,9.3,,1003.7,
2024-08-03 00:00:00,35.9,31,41.9,0,,,8.1,,1005.4,
2024-08-04 00:00:00,32.5,28,42,0.2,,,8.3,,1005.7,
2024-08-05 00:00:00,32.7,26.7,41.2,1.8,,,8.2,,1004.9,
2024-08-06 00:00:00,33.3,26.6,40.5,0,,,9.1,,1004.4,
2024-08-07 00:00:00,33.3,27.9,39.8,0,,,8.4,,1004.2,
2024-08-08 00:00:00,33.9,27.9,40.8,0,,,9.3,,1003.5,
2024-08-09 00:00:00,34.3,28.4,41.2,0,,,8.4,,1001.9,
2024-08-10 00:00:00,34.3,30,41.2,0,,,7.7,,1000.2,
2024-08-11 00:00:00,33.3,28,41.7,0,,,8.7,,999.2,
2024-08-12 00:00:00,30.4,26.4,41.7,1,,,10.8,,1001.4,
2024-08-13 00:00:00,30.2,25.1,39.1,12.2,,,9,,1005,
2024-08-14 00:00:00,31.1,25.1,37.6,1,,,9.1,,1006,
2024-08-15 00:00:00,30.9,25.9,36.3,1.5,,,10.5,,1005.7,
2024-08-16 00:00:00,31.6,25.9,36.3,0,,,11.8,,1006.2,
2024-08-17 00:00:00,31.9,27.3,36.3,0,,,10.8,,1007.5,
2024-08-18 00:00:00,31.8,28,36,0.3,,,9.8,,1005.7,
2024-08-19 00:00:00,31.8,28.6,36,1.1,,,9.3,,1003.1,
2024-08-20 00:00:00,29.9,26,38.5,8.4,,,8.7,,1003.6,
2024-08-21 00:00:00,29.1,25.9,38.5,14.5,,,7.5,,1004.6,
2024-08-22 00:00:00,30.7,26,36,0,,,6.9,,1006.7,
2024-08-23 00:00:00,32.2,26.5,38.5,0,,,7.8,,1007.8,
2024-08-24 00:00:00,32.2,27.1,38.5,0,,,7.9,,1008.1,
2024-08-25 00:00:00,31.8,27.7,38.3,0,,,9.3,,1006.8,
2024-08-26 00:00:00,32.9,28.2,39,0,,,6.3,,1004.1,
2024-08-27 00:00:00,29.4,26,39,11.9,,,9.5,,1002.5,
2024-08-28 00:00:00,27.4,24.9,37.3,6.1,,,7.8,,1004.5,
2024-08-29 00:00:00,29.1,26.5,33,,,,8.2,,1006.4,
2024-08-30 00:00:00,31.5,26.1,36.2,7.6,,,6.9,,1007.3,
2024-08-31 00:00:00,32,27.3,37.4,0,,,8.5,,1007.6,
2024-09-01 00:00:00,33,28.1,38.8,,,,6.8,,1006.6,
2024-09-02 00:00:00,32.7,28.9,38.8,,,,6.9,,1006.3,
2024-09-03 00:00:00,30.1,28,38.2,,,,13.6,,1007,
2024-09-04 00:00:00,30.8,28,36,,,,9.4,,1005.8,
2024-09-05 00:00:00,31,27,36.6,0,,,10.7,,1006,
2024-09-06 00:00:00,30.5,26,36.6,0,,,12.3,,1009.5,
2024-09-07 00:00:00,30.8,27,35.4,0,,,10.7,,1011.6,
2024-09-08 00:00:00,30.6,27,35.4,0.5,,,12.1,,1011.2,
2024-09-09 00:00:00,31,27.5,36,0,,,11.1,,1009.7,
2024-09-10 00:00:00,27.4,24.2,35.2,55.4,,,12.3,,1009,
2024-09-11 00:00:00,27.6,24.1,31.4,3.3,,,8.1,,1007.1,
2024-09-12 00:00:00,31,25.2,35.4,0,,,8.3,,1008.4,
2024-09-13 00:00:00,31.4,26.7,36.3,0,,,10.9,,1006.7,
2024-09-14 00:00:00,29.7,26.4,36.3,0,,,9,,1004.5,
2024-09-15 00:00:00,29.2,27,33.8,3.3,,,13.8,,1005.5,
2024-09-16 00:00:00,26.9,25.2,31.9,26.9,,,17.2,,1005.1,
2024-09-17 00:00:00,29.5,25.3,35,2.6,,,8.8,,1009.4,
2024-09-18 00:00:00,29.4,26,34,0.8,,,12.3,,1009.2,
2024-09-19 00:00:00,28.4,27,33.1,11.4,,,14.2,,1005,
2024-09-20 00:00:00,29.7,26.2,34.3,4.8,,,6.8,,1003.8,
2024-09-21 00:00:00,23.8,20.6,34.3,4.3,,,14.8,,1009.2,
2024-09-22 00:00:00,23.1,19.7,26.5,0,,,19.3,,1015.5,
2024-09-23 00:00:00,21.6,19.1,25.6,0,,,11,,1016.7,
2024-09-24 00:00:00,22.5,20.9,25,0.7,,,7.5,,1013.9,
2024-09-25 00:00:00,24.7,20.9,27.8,0,,,5.6,,1012.9,
2024-09-26 00:00:00,24.9,23.4,29,0,,,5.6,,1012.8,
2024-09-27 00:00:00,25.7,22.9,30,4.9,,,8.2,,1012.8,
2024-09-28 00:00:00,25.4,21.9,30,0,,,10.5,,1014.4,
2024-09-29 00:00:00,26.6,23,32,0.3,,,11.1,,1013.7,
2024-09-30 00:00:00,27.8,24.7,32,1,,,9.6,,1011.5,
2024-10-01 00:00:00,21.2,18.9,31.3,1,,,14.8,,1014.7,
2024-10-02 00:00:00,21.2,19.1,24,0,,,18.3,,1019.9,
2024-10-03 00:00:00,20.1,16.3,24,0,,,15.4,,1021.8,
2024-10-04 00:00:00,20.7,15.7,25,0,,,12.8,,1022,
2024-10-05 00:00:00,20.3,17.9,24.5,9.7,,,12.3,,1019.5,
2024-10-06 00:00:00,20,19.2,21,14.8,,,9.5,,1018.8,
2024-10-07 00:00:00,18.3,15.9,20.8,4.3,,,12.8,,1020.4,
2024-10-08 00:00:00,18.8,15.9,23,6.3,,,10.4,,1020.8,
2024-10-09 00:00:00,18.2,15,23.9,0,,,5.9,,1017.8,
2024-10-10 00:00:00,20.3,13.2,25.1,0,,,6,,1016.8,
2024-10-11 00:00:00,20.8,15,26,0,,,6.8,,1018.3,
2024-10-12 00:00:00,23.1,16.3,26.2,0.5,,,8.7,,1020,
2024-10-13 00:00:00,24,20.9,27,1.1,,,6.6,,1017.9,
2024-10-14 00:00:00,23.9,20.7,28,2.7,,,8.6,,1015.5,
2024-10-15 00:00:00,21.3,20.2,27.8,13.7,,,9,,1018,
2024-10-16 00:00:00,21.2,19.9,23,12.2,,,9.8,,1020.2,
2024-10-17 00:00:00,23.1,20,27,1.2,,,6.9,,1016.9,
2024-10-18 00:00:00,25.8,21,32,1.9,,,8.2,,1012.6,
2024-10-19 00:00:00,18.4,15.6,30.5,0.8,,,17.4,,1021.9,
2024-10-20 00:00:00,18.4,15.6,22,0,,,11.4,,1025.1,
2024-10-21 00:00:00,20.2,16,24,0,,,6.3,,1020.5,
2024-10-22 00:00:00,18,13.8,24,0,,,12.9,,1020.4,
2024-10-23 00:00:00,16.3,11.8,21.7,0,,,12.2,,1023.3,
2024-10-24 00:00:00,17.2,11.9,22,0,,,11.5,,1021,
2024-10-25 00:00:00,19.2,15.9,22,2.8,,,13.2,,1019,
2024-10-26 00:00:00,20.6,18.6,23,7.6,,,12,,1014.9,
2024-10-27 00:00:00,18.2,15.9,21.2,4.6,,,10.7,,1015.7,
2024-10-28 00:00:00,17.9,15.4,21,2.1,,,10,,1017.3,
2024-10-29 00:00:00,17.4,14.2,20.2,0,,,9.2,,1018.9,
2024-10-30 00:00:00,18.3,13.2,20.5,0,,,9.2,,1020.6,
2024-10-31 00:00:00,18.2,16.1,20,9.2,,,11.1,,1017.4,
2024-11-01 00:00:00,17.9,14.9,19,56.9,,,23.1,,1012.5,
2024-11-02 00:00:00,18.1,15.1,23,0,,,11.1,,1021.6,
2024-11-03 00:00:00,18.1,13,24.3,0,,,5.2,,1021.7,
2024-11-04 00:00:00,19.5,14.1,24.3,0,,,10.2,,1023.2,
2024-11-05 00:00:00,16.2,13.1,22.6,0,,,13.3,,1026.1,
2024-11-06 00:00:00,15.2,11.6,20.4,0,,,10.6,,1028.8,
2024-11-07 00:00:00,14.6,10,20,0,,,8.1,,1028.4,
2024-11-08 00:00:00,16,10,20,0,,,8.5,,1025.2,
2024-11-09 00:00:00,19.7,16.4,23,0,,,11.2,,1022.2,
2024-11-10 00:00:00,17.3,14.8,23,0.5,,,7.4,,1021.2,
2024-11-11 00:00:00,17.8,13.4,22.3,0,,,5.2,,1021.3,
2024-11-12 00:00:00,17.7,13.4,23,0,,,7.8,,1020.3,
2024-11-13 00:00:00,19.3,14,23,0,,,9.5,,1018.6,
2024-11-14 00:00:00,20.9,18,23,1.4,,,6.8,,1015.7,
2024-11-15 00:00:00,21,20,22,2.4,,,7.7,,1014.7,
2024-11-16 00:00:00,21.3,20,23,1.2,,,10.2,,1016,
2024-11-17 00:00:00,16.7,14,20,3,,,18.2,,1023.8,
2024-11-18 00:00:00,14.4,13,16,0,,,21,,1031,
2024-11-19 00:00:00,13.8,12,15,0,,,10.2,,1029.1,
2024-11-20 00:00:00,13.6,11,16,0,,,8.9,,1026,
2024-11-21 00:00:00,14,13,16,0,,,10.5,,1025.2,
2024-11-22 00:00:00,13.3,9,16,0,,,8.9,,1025.9,
2024-11-23 00:00:00,14.1,12,18,0,,,10.4,,1027.7,
2024-11-24 00:00:00,14.6,11,18,1.6,,,9.8,,1026.2,
2024-11-25 00:00:00,14.5,10.2,18.2,8.8,,,10.5,,1021.7,
2024-11-26 00:00:00,9.9,8,18.3,0.3,,,15,,1025.6,
2024-11-27 00:00:00,10.1,5,15,0,,,11.8,,1024.1,
2024-11-28 00:00:00,10.6,4,16.3,0,,,14.7,,1023.6,
2024-11-29 00:00:00,10.2,5,16.2,0,,,10,,1022.8,
2024-11-30 00:00:00,10.8,4,18,0,,,6.8,,1019.1,
2024-12-01 00:00:00,12.7,6,20,0,,,7.9,,1015.4,
2024-12-02 00:00:00,13.7,7,22,0,,,6.2,,1018.3,
2024-12-03 00:00:00,13.2,9.2,22.1,0,,,7.8,,1022.4,
